CustomerKey,First Name,Last Name,DOB,Gender,Income,DateFirstPurchase,Customer City
22240,Miguel,Powell,1976-03-20,Male,40000.00,2022-06-04,Marysville
22241,Alexandria,Washington,1975-12-30,Female,40000.00,2022-12-11,Redmond
22242,Cameron,Walker,1976-06-25,Male,40000.00,2022-03-06,Yakima
22243,Emma,Lewis,1975-09-11,Female,60000.00,2022-12-04,Marysville
22244,Shelby,Howard,1974-11-15,Female,50000.00,2022-04-05,Edmonds
22245,Evan,Lopez,1980-05-07,Male,50000.00,2022-12-08,Lake Oswego
22246,Jacqueline,Cox,1974-09-10,Female,50000.00,2022-12-02,Grossmont
22247,Ryan,Williams,1975-04-06,Male,50000.00,2020-06-20,Royal Oak
22248,Gary,Ramos,1980-10-14,Male,50000.00,2022-12-01,Beverly Hills
22249,Kevin,Chen,1977-02-04,Male,70000.00,2022-06-27,Lemon Grove
22250,Michael,Wilson,1977-01-19,Male,70000.00,2022-06-27,Santa Cruz
22251,Martha,She,1981-12-15,Female,60000.00,2020-06-18,Calgary
22252,Makayla,Brooks,1976-01-05,Female,60000.00,2020-06-23,Oak Bay
22253,Stephanie,Reed,1975-08-06,Female,60000.00,2022-12-28,Bremerton
22254,Fernando,Scott,1976-05-23,Male,60000.00,2022-01-13,Marysville
22255,Nicole,Rogers,1981-12-15,Female,70000.00,2022-06-26,Seattle
22256,Edwin,Lu,1975-12-05,Male,70000.00,2022-06-01,Chula Vista
22257,Carrie,Romero,1975-08-06,Female,70000.00,2022-06-06,Concord
22258,Jessica,Reed,1975-10-18,Female,70000.00,2022-06-16,Glendale
22259,Dalton,Mitchell,1978-10-29,Male,40000.00,2022-01-08,Lebanon
22260,Courtney,Allen,1973-02-11,Female,50000.00,2022-01-07,Salem
22261,Isaac,Allen,1978-03-06,Male,50000.00,2021-12-28,Berkeley
22262,Marcus,Collins,1978-06-01,Male,50000.00,2022-01-22,Mill Valley
22263,Patrick,Blue,1971-11-24,Male,60000.00,2023-01-22,Kirkland
22264,Stephanie,Coleman,1972-05-13,Female,60000.00,2022-06-10,Cliffside
22265,Jeremiah,Sanchez,1972-05-13,Male,70000.00,2022-03-10,Shawnee
22266,Rachel,Sanders,1972-06-16,Female,70000.00,2022-06-26,Newport Beach
22267,Brianna,Rodriguez,1971-08-15,Female,70000.00,2020-06-12,Newton
22268,Alexandra,Barnes,1975-03-22,Female,60000.00,2020-06-27,Newton
22269,Caleb,Yang,1985-08-13,Male,70000.00,2022-07-23,Concord
22270,Antonio,Gonzales,1974-10-13,Male,80000.00,2022-06-07,Glendale
22271,Connor,Mitchell,1980-02-21,Male,80000.00,2022-06-19,Lincoln Acres
22272,Isabella,Kelly,1980-03-03,Female,80000.00,2022-06-21,Palo Alto
22273,Patricia,Rodriguez,1971-03-08,Female,40000.00,2022-01-17,Chula Vista
22274,Adam,Chen,1971-03-18,Male,40000.00,2022-01-21,Tacoma
22275,Ian,Bailey,1976-02-16,Male,40000.00,2022-02-08,Lincoln Acres
22276,Gabriella,Gray,1970-12-05,Female,40000.00,2022-02-02,San Gabriel
22277,Arianna,Torres,1976-07-21,Female,40000.00,2023-01-25,Port Orchard
22278,Mariah,Gray,1976-12-22,Female,50000.00,2022-03-16,N. Vancouver
22279,Riley,Kelly,1971-05-09,Female,50000.00,2022-12-04,Burlingame
22280,Luis,Scott,1976-07-14,Male,50000.00,2022-05-17,Daly City
22281,Alexia,Diaz,1971-03-11,Female,60000.00,2022-02-15,Woodland Hills
22282,Jonathan,Hughes,1975-01-23,Male,40000.00,2022-01-30,Lake Oswego
22283,Eduardo,Davis,1970-01-02,Male,60000.00,2022-08-20,Oregon City
22284,Kristy,Sanz,1975-06-24,Female,60000.00,2022-01-28,Beverly Hills
22285,Meredith,Moreno,1970-05-22,Female,60000.00,2022-07-14,Cliffside
22286,Gabriel,Hughes,1975-08-09,Male,60000.00,2022-05-12,San Gabriel
22287,Megan,Griffin,1975-08-15,Female,60000.00,2022-02-18,Lincoln Acres
22288,Isabel,Patterson,1970-05-26,Female,60000.00,2022-02-07,Beaverton
22289,Thomas,Long,1980-11-07,Male,60000.00,2022-02-06,Bellflower
22290,Jocelyn,Jenkins,1980-03-16,Female,70000.00,2022-06-05,Seattle
22291,Carlos,Morris,1974-02-22,Male,70000.00,2022-05-31,Berkeley
22292,Stacy,Gomez,1968-09-05,Female,70000.00,2022-06-26,Burbank
22293,Jasmine,Johnson,1968-12-17,Female,70000.00,2022-06-06,Fremont
22294,Rachel,Brown,1974-04-09,Female,70000.00,2022-06-22,Glendale
22295,Jade,Morgan,1973-09-13,Female,70000.00,2022-06-23,Imperial Beach
22296,Benjamin,Johnson,1984-09-16,Male,70000.00,2022-10-27,Lemon Grove
22297,Jasmine,Garcia,1974-02-16,Female,70000.00,2022-06-16,Redwood City
22298,Marcus,Williams,1979-04-17,Male,70000.00,2022-07-24,Spring Valley
22299,Richard,Murphy,1974-12-23,Male,70000.00,2020-06-07,Oak Bay
22300,Kaitlyn,Price,1974-03-14,Female,60000.00,2022-02-22,Redmond
22301,Abigail,Rodriguez,1974-09-09,Female,60000.00,2022-02-06,Lakewood
22302,Clayton,Guo,1979-07-14,Male,40000.00,2022-07-10,Leeds
22303,Philip,Alonso,1977-08-20,Male,20000.00,2022-12-14,Verrieres Le Buisson
22304,Jaime,Vazquez,1977-12-25,Female,20000.00,2022-07-22,London
22305,Anne,Carlson,1978-05-21,Female,20000.00,2023-01-05,London
22306,Ivan,Kapoor,1978-10-09,Male,30000.00,2022-05-05,Paris
22307,Sarah,Ross,1984-03-12,Female,40000.00,2022-10-01,Hof
22308,Cassandra,Lopez,1979-02-19,Female,40000.00,2022-06-30,Esher-Molesey
22309,Leah,Zhou,1978-12-30,Female,40000.00,2022-08-13,London
22310,Christina,Sanders,1983-03-10,Female,20000.00,2022-06-24,Neunkirchen
22311,Bruce,Sara,1978-01-01,Male,30000.00,2022-07-15,York
22312,Kristi,Mehta,1983-08-06,Female,40000.00,2022-01-11,Orleans
22313,Jarrod,Martinez,1977-12-04,Male,40000.00,2022-08-03,Warrington
22314,Brandy,Patel,1977-05-14,Female,10000.00,2022-08-01,Orly
22315,Darren,Raman,1982-02-24,Male,20000.00,2022-10-23,York
22316,Deanna,Sara,1976-09-17,Female,20000.00,2022-05-29,Paris
22317,Karla,Nath,1982-05-05,Female,20000.00,2022-03-01,Solingen
22318,Ramon,Xu,1976-09-04,Male,30000.00,2022-12-26,Bonn
22319,Jorge,Zhou,1977-05-06,Male,30000.00,2022-05-25,Paris
22320,Danny,Gill,1977-04-26,Male,30000.00,2022-08-06,Berkshire
22321,Alan,Zeng,1975-07-26,Male,40000.00,2022-08-12,Woolston
22322,Roger,Zhao,1977-05-14,Male,30000.00,2022-05-03,Bobigny
22323,Erica,Liang,1977-06-10,Female,40000.00,2022-01-21,Les Ulis
22324,Kari,Gill,1977-02-05,Female,40000.00,2022-03-28,Paris La Defense
22325,Noah,Rodriguez,1981-06-16,Male,40000.00,2022-07-29,Leeds
22326,Riley,Howard,1980-08-22,Female,40000.00,2022-11-06,Renton
22327,Jake,Cai,1985-11-16,Male,40000.00,2022-02-16,Burien
22328,Grace,Anderson,1979-12-30,Female,50000.00,2022-02-08,Burien
22329,Grace,Peterson,1979-07-02,Female,50000.00,2022-02-24,Lake Oswego
22330,Jose,Walker,1979-10-01,Male,50000.00,2022-01-28,Concord
22331,Michele,Yuan,1935-03-20,Female,20000.00,2023-01-15,Chula Vista
22332,Brittany,Bennett,1937-01-09,Female,30000.00,2022-06-16,Royal Oak
22333,Gabriella,Watson,1937-02-09,Female,40000.00,2022-03-04,Oregon City
22334,Juan,Serrano,1977-05-20,Male,60000.00,2022-02-23,Burien
22335,Anthony,Taylor,1977-11-20,Male,60000.00,2022-03-11,Kirkland
22336,Frank,Moreno,1977-10-31,Male,60000.00,2022-03-26,Burlingame
22337,Haley,Jenkins,1958-10-01,Female,20000.00,2022-10-14,Colma
22338,Thomas,Russell,1964-03-22,Male,20000.00,2022-02-02,Daly City
22339,Richard,Nelson,1959-05-02,Male,20000.00,2022-08-01,Redmond
22340,Isaac,Young,1959-04-01,Male,20000.00,2022-09-02,Santa Cruz
22341,Tristan,Washington,1959-05-16,Male,20000.00,2023-01-27,Lake Oswego
22342,Jon,Lal,1965-09-30,Male,20000.00,2022-10-01,Burien
22343,Brittany,Powell,1960-01-04,Female,30000.00,2022-04-04,Spokane
22344,Krystal,Yang,1960-06-22,Female,30000.00,2022-05-28,Chula Vista
22345,Amanda,James,1961-01-14,Female,30000.00,2022-02-17,Santa Cruz
22346,Catherine,Howard,1971-09-30,Female,40000.00,2022-03-01,Beverly Hills
22347,Abigail,Long,1967-02-13,Female,30000.00,2022-09-18,West Covina
22348,Zoe,Torres,1961-12-29,Female,30000.00,2022-05-26,Novato
22349,Mason,Morris,1967-10-18,Male,30000.00,2022-08-17,Royal Oak
22350,Riley,Powell,1961-12-04,Female,30000.00,2022-10-19,Seattle
22351,Sarah,Davis,1962-03-12,Female,30000.00,2022-06-19,Burien
22352,Elizabeth,Moore,1963-06-04,Female,30000.00,2022-09-07,Lakewood
22353,Amanda,Allen,1962-09-04,Female,30000.00,2022-07-20,Newton
22354,Sara,King,1962-08-31,Female,30000.00,2022-07-06,Westminster
22355,Logan,Jones,1979-04-20,Male,30000.00,2022-06-04,Concord
22356,Charles,Ward,1962-08-26,Male,30000.00,2023-01-26,Glendale
22357,Justin,Lal,1979-01-13,Male,30000.00,2023-01-14,El Cajon
22358,Sydney,Butler,1963-02-05,Female,40000.00,2022-05-22,El Cajon
22359,Ethan,Lee,1969-10-22,Male,40000.00,2022-05-03,Vancouver
22360,Caleb,Collins,1963-07-13,Male,40000.00,2022-07-27,Burien
22361,Nathan,White,1964-04-19,Male,40000.00,2022-06-23,National City
22362,Austin,Russell,1964-05-12,Male,80000.00,2022-09-10,Coronado
22363,Faith,Diaz,1969-04-17,Female,80000.00,2022-06-26,Haney
22364,Katherine,Jenkins,1964-03-19,Female,80000.00,2022-07-18,San Francisco
22365,Sebastian,Richardson,1963-08-30,Male,80000.00,2022-02-07,San Gabriel
22366,Logan,Henderson,1964-01-13,Male,80000.00,2022-08-06,Sooke
22367,Jasmine,Griffin,1964-04-11,Female,80000.00,2022-04-26,Palo Alto
22368,Edward,Ross,1975-09-19,Male,40000.00,2022-03-22,Puyallup
22369,Louis,Deng,1964-11-01,Male,60000.00,2022-06-11,Burlingame
22370,Carol,Patterson,1964-11-07,Female,60000.00,2022-12-26,Lakewood
22371,Blake,Powell,1978-04-13,Male,50000.00,2022-07-28,Newton
22372,Melanie,Perry,1978-02-22,Female,50000.00,2022-03-07,San Gabriel
22373,Gabrielle,Bell,1979-03-24,Female,40000.00,2020-06-20,Port Hammond
22374,Luke,Patterson,1978-09-01,Male,40000.00,2022-03-27,Issaquah
22375,Jasmine,Williams,1979-03-26,Female,40000.00,2022-09-12,Lemon Grove
22376,Marcus,Martin,1977-09-15,Male,50000.00,2022-06-14,Lake Oswego
22377,Roger,Zeng,1978-03-08,Male,10000.00,2022-10-13,Orleans
22378,Rebekah,Malhotra,1967-08-14,Female,10000.00,2022-04-08,Suresnes
22379,Fernando,Hayes,1973-07-13,Male,10000.00,2022-10-30,Tremblay-en-France
22380,Brendan,Nath,1968-02-20,Male,10000.00,2022-04-03,Berlin
22381,Hunter,Patterson,1967-09-20,Male,10000.00,2022-05-18,Hof
22382,Bethany,Xu,1968-05-25,Female,20000.00,2023-01-09,London
22383,Devin,Jenkins,1973-02-17,Male,20000.00,2022-08-01,Newcastle upon Tyne
22384,Paige,Sanchez,1967-03-27,Female,10000.00,2022-06-25,Ingolstadt
22385,Misty,Lal,1967-06-14,Female,20000.00,2022-09-11,Berkshire
22386,Jerome,Gill,1940-09-11,Male,20000.00,2022-09-20,Saarbrücken
22387,Audrey,Romero,1942-05-19,Female,20000.00,2022-10-15,Poing
22388,Bradley,Beck,1941-11-13,Male,20000.00,2022-03-25,Kirkby
22389,Edwin,Luo,1963-03-15,Male,20000.00,2023-01-12,Ingolstadt
22390,Kelvin,Zheng,1962-08-02,Male,20000.00,2022-07-13,Stuttgart
22391,Angela,Watson,1959-12-03,Female,10000.00,2022-12-16,Saarlouis
22392,Bailey,Gray,1965-05-10,Female,10000.00,2022-06-05,Bobigny
22393,Chelsea,Perez,1965-03-12,Female,10000.00,2022-01-17,München
22394,Meagan,Suri,1942-12-04,Female,20000.00,2023-01-25,Pantin
22395,Jermaine,Patel,1943-11-22,Male,20000.00,2022-05-31,Paris
22396,Rebekah,Patel,1952-08-24,Female,30000.00,2022-08-10,West Sussex
22397,Marie,Patel,1948-02-02,Female,10000.00,2022-05-28,Colombes
22398,Sheila,Moreno,1947-09-09,Female,20000.00,2022-01-26,Hamburg
22399,Arthur,Fernandez,1985-07-05,Male,10000.00,2021-05-17,Milsons Point
22400,Ruben,Martin,1985-11-16,Male,10000.00,2021-04-30,South Melbourne
22401,Ian,Price,1985-07-07,Male,10000.00,2021-05-17,Rockhampton
22402,Clarence,Xie,1986-03-10,Male,10000.00,2021-05-10,Rockhampton
22403,Cedric,Beck,1984-08-20,Male,10000.00,2022-05-05,Lane Cove
22404,Margaret,Xu,1986-05-06,Female,10000.00,2021-05-28,Hobart
22405,Leonard,Becker,1984-03-20,Male,10000.00,2022-05-07,Cloverdale
22406,Kelvin,Shen,1983-05-12,Male,10000.00,2021-05-27,Malabar
22407,Carolyn,Gonzalez,1985-04-17,Female,10000.00,2021-05-19,Lavender Bay
22408,Clarence,Shan,1985-03-05,Male,10000.00,2021-05-10,South Melbourne
22409,Candace,Madan,1985-02-11,Female,20000.00,2021-05-21,Hervey Bay
22410,Cassandra,Arthur,1984-02-13,Female,20000.00,2021-05-05,Hervey Bay
22411,Amy,He,1984-05-04,Female,20000.00,2021-05-24,Wollongong
22412,Drew,Andersen,1983-04-03,Male,20000.00,2021-04-30,Melbourne
22413,Kristi,Diaz,1949-06-25,Female,20000.00,2022-12-23,Paris
22414,Eugene,Wu,1960-02-01,Male,20000.00,2022-01-08,Hamburg
22415,Natalie,Phillips,1948-07-15,Female,30000.00,2022-01-07,Solingen
22416,Tabitha,Romero,1949-04-01,Female,30000.00,2022-08-06,London
22417,Shaun,Goel,1972-11-06,Male,20000.00,2022-09-16,Paris
22418,Jacob,Smith,1967-02-23,Male,30000.00,2022-08-09,Bury
22419,Damien,Xu,1964-10-30,Male,10000.00,2022-09-24,Saint Germain en Laye
22420,Richard,Moore,1965-04-26,Male,10000.00,2022-05-29,Metz
22421,Barbara,Sharma,1965-04-09,Female,20000.00,2022-06-06,Berkshire
22422,Nichole,Black,1970-12-01,Female,30000.00,2022-09-18,Runcorn
22423,Byron,Hernandez,1974-08-11,Male,20000.00,2022-06-12,Paris
22424,Edwin,Rai,1969-04-17,Male,20000.00,2022-04-07,Roissy en Brie
22425,Roy,Sullivan,1964-04-05,Male,20000.00,2022-10-24,Verrieres Le Buisson
22426,Heather,Zhu,1971-08-08,Female,30000.00,2022-06-26,Sèvres
22427,Willie,Sharma,1965-10-13,Male,30000.00,2022-08-29,Maidenhead
22428,Destiny,Smith,1966-03-26,Female,30000.00,2022-09-22,York
22429,Jesse,Reed,1971-11-11,Male,30000.00,2022-08-31,Newcastle upon Tyne
22430,Brad,Chande,1965-09-02,Male,40000.00,2021-12-28,Roncq
22431,Marie,Dominguez,1981-06-04,Female,10000.00,2022-03-06,Paris
22432,Bridget,Xie,1976-02-08,Female,10000.00,2022-01-05,Frankfurt
22433,Miguel,Hill,1976-02-12,Male,20000.00,2022-08-30,Watford
22434,Billy,Schmidt,1976-02-29,Male,20000.00,2022-10-18,London
22435,Ross,Navarro,1980-06-18,Male,10000.00,2022-05-17,Lille
22436,Roger,Raji,1976-03-22,Male,30000.00,2022-01-15,Bonn
22437,Trisha,Zheng,1975-07-27,Female,40000.00,2022-08-19,Wokingham
22438,Casey,Jiménez,1974-12-08,Male,20000.00,2022-06-05,Colombes
22439,Tracy,Raji,1974-07-02,Female,30000.00,2022-10-26,Runcorn
22440,Robyn,Sanz,1974-11-17,Female,30000.00,2022-06-18,Verrieres Le Buisson
22441,Andrea,Torres,1985-08-16,Female,30000.00,2022-01-23,Hof
22442,Trisha,Sun,1974-12-12,Female,30000.00,2022-10-27,High Wycombe
22443,Marvin,Suarez,1975-01-31,Male,30000.00,2022-06-02,Metz
22444,Colin,Xie,1974-08-27,Male,40000.00,2022-11-01,Frankfurt
22445,Diane,Suarez,1980-03-30,Female,40000.00,2022-01-24,Colomiers
22446,Jake,Wu,1975-04-19,Male,40000.00,2022-09-17,Gloucestershire
22447,Tara,Shan,1985-10-07,Female,40000.00,2022-11-08,Kiel
22448,Cindy,Weber,1980-10-06,Female,40000.00,2022-02-21,Morangis
22449,Heather,He,1980-04-12,Female,40000.00,2022-02-24,Roissy en Brie
22450,Audrey,Alvarez,1980-02-21,Female,50000.00,2022-10-29,Sulzbach Taunus
22451,Barbara,Rai,1974-12-18,Female,50000.00,2022-09-18,Cheltenham
22452,Carly,Deng,1975-04-19,Female,50000.00,2022-08-29,High Wycombe
22453,Dakota,Long,1927-08-04,Male,10000.00,2022-11-16,Darmstadt
22454,Rebekah,Raman,1963-05-07,Female,10000.00,2022-11-07,Maidenhead
22455,Roy,Kapoor,1957-09-06,Male,10000.00,2022-02-08,Hamburg
22456,Brittney,Guo,1962-08-07,Female,20000.00,2022-10-17,Warrington
22457,Kimberly,Cooper,1973-11-15,Female,10000.00,2022-04-23,Bury
22458,Kendra,Vazquez,1973-12-11,Female,20000.00,2022-06-21,Verrieres Le Buisson
22459,Johnny,Xu,1973-10-31,Male,20000.00,2022-01-20,Bonn
22460,Julio,Torres,1974-02-14,Male,20000.00,2022-10-11,London
22461,Arturo,Luo,1979-10-01,Male,20000.00,2022-10-14,Watford
22462,Lydia,Chandra,1973-07-04,Female,20000.00,2022-02-08,Duesseldorf
22463,Raymond,Chandra,1974-02-25,Male,30000.00,2022-07-06,Drancy
22464,Erik,Sanz,1974-04-10,Male,40000.00,2022-04-27,Les Ulis
22465,Arturo,Shan,1974-04-09,Male,40000.00,2022-04-21,Suresnes
22466,Raul,Tang,1973-03-12,Male,20000.00,2022-06-30,Paris
22467,Neil,Alvarez,1972-08-19,Male,20000.00,2022-10-16,Maidenhead
22468,Ruben,Gonzalez,1973-03-17,Male,20000.00,2022-11-16,London
22469,Sabrina,Moreno,1973-04-30,Female,20000.00,2022-03-15,Erlangen
22470,Carly,Tang,1973-05-04,Female,30000.00,2022-11-02,High Wycombe
22471,Joel,Martinez,1973-03-04,Male,30000.00,2022-07-23,Lieusaint
22472,Bridget,Sharma,1973-04-04,Female,30000.00,2022-07-07,Morangis
22473,Clifford,Patel,1972-11-10,Male,30000.00,2022-03-22,Berlin
22474,Leah,Zhu,1977-11-29,Female,10000.00,2022-12-07,Frankfurt am Main
22475,Heidi,Rana,1977-12-06,Female,10000.00,2022-04-10,Berks
22476,Shane,Martinez,1977-11-21,Male,20000.00,2022-11-12,Saarlouis
22477,Kevin,Diaz,1971-12-11,Male,20000.00,2022-03-04,Kassel
22478,Carolyn,Browning,1971-12-06,Female,30000.00,2022-03-19,Salzgitter
22479,Tammy,Malhotra,1972-02-15,Female,30000.00,2022-03-22,Hannover
22480,Abby,Gonzalez,1971-11-09,Female,30000.00,2022-07-05,Orly
22481,Erik,Ortega,1977-05-22,Male,30000.00,2022-03-01,Stuttgart
22482,Cassidy,Jenkins,1982-03-12,Female,10000.00,2023-01-08,Frankfurt
22483,Lee,Ramos,1982-04-20,Male,10000.00,2022-12-04,Paris
22484,Kristy,Ruiz,1971-03-27,Female,20000.00,2022-07-30,Paris
22485,Andy,Suarez,1971-02-15,Male,20000.00,2022-10-21,Saint-Denis
22486,Jimmy,Ruiz,1970-10-07,Male,20000.00,2022-03-21,Bonn
22487,Jonathon,Gill,1976-04-15,Male,20000.00,2022-08-01,Tremblay-en-France
22488,Frederick,Patel,1970-10-19,Male,30000.00,2022-04-27,Eilenburg
22489,Roger,Xie,1970-12-08,Male,30000.00,2022-12-12,Verrieres Le Buisson
22490,Desiree,Vazquez,1969-10-24,Female,10000.00,2022-08-11,Paris La Defense
22491,Jerry,Nara,1981-03-16,Male,20000.00,2022-02-08,Neunkirchen
22492,Jorge,She,1970-01-21,Male,20000.00,2022-02-19,Solingen
22493,Dwayne,Sanz,1969-07-20,Male,20000.00,2023-01-24,Münster
22494,Jon,Andersen,1969-08-05,Male,20000.00,2022-03-07,Darmstadt
22495,Andy,Serrano,1969-10-02,Male,20000.00,2022-08-04,Courbevoie
22496,Christina,Brooks,1969-08-31,Female,30000.00,2022-10-05,Cheltenham
22497,Casey,Gomez,1968-11-08,Male,10000.00,2022-06-01,Dresden
22498,Pedro,Jimenez,1969-04-26,Male,20000.00,2022-08-11,Bobigny
22499,Dawn,Zhou,1939-01-03,Female,10000.00,2022-08-27,Sèvres
22500,Brent,Zhao,1977-08-09,Male,40000.00,2022-05-15,Paris
22501,Colin,Ye,1971-09-15,Male,40000.00,2022-06-19,Paris
22502,Grace,Miller,1972-06-16,Female,40000.00,2022-08-29,Cheltenham
22503,Sandra,Zhao,1977-07-02,Female,40000.00,2022-09-09,Newcastle upon Tyne
22504,Arturo,Rai,1972-03-14,Male,60000.00,2022-08-29,Runcorn
22505,Julie,Shen,1979-04-20,Female,30000.00,2022-10-31,W. York
22506,Brenda,Prasad,1970-09-30,Female,30000.00,2022-04-25,Erlangen
22507,Louis,Wang,1976-07-09,Male,30000.00,2022-06-24,Erlangen
22508,Jon,Huang,1971-05-04,Male,40000.00,2022-11-12,München
22509,Lacey,Nara,1976-09-30,Female,40000.00,2022-11-09,Paderborn
22510,Lori,Gill,1970-08-11,Female,40000.00,2022-10-02,Runcorn
22511,Wendy,Suarez,1970-01-15,Female,30000.00,2022-07-29,Dunkerque
22512,Meagan,Mehta,1969-11-12,Female,30000.00,2022-08-12,Saint-Denis
22513,Kenneth,Anand,1968-10-12,Male,30000.00,2022-04-24,Colombes
22514,Marvin,Johnsen,1983-03-03,Male,20000.00,2023-01-14,Paderborn
22515,Alexa,Morris,1984-12-06,Female,20000.00,2022-08-10,Chatou
22516,Adrienne,Ortega,1984-11-08,Female,30000.00,2022-06-13,Hannover
22517,Luis,Adams,1985-02-12,Male,30000.00,2022-04-19,Hof
22518,Jillian,Sai,1984-10-16,Female,30000.00,2022-11-15,Reading
22519,Logan,Hughes,1969-05-10,Male,40000.00,2022-10-31,Saarlouis
22520,Rodney,Torres,1969-01-06,Male,40000.00,2022-10-14,London
22521,Christina,Rivera,1973-09-14,Female,30000.00,2023-01-02,Frankfurt
22522,Benjamin,Hayes,1978-10-07,Male,30000.00,2022-04-10,Neunkirchen
22523,Jon,Xu,1973-07-13,Male,40000.00,2022-12-19,Frankfurt
22524,Michele,Hernandez,1967-12-24,Female,40000.00,2022-06-04,Roubaix
22525,Julio,Gutierrez,1984-02-03,Male,30000.00,2022-04-19,Sulzbach Taunus
22526,Jamie,Moreno,1984-05-25,Male,30000.00,2022-11-19,Oxford
22527,Rachel,Flores,1982-12-13,Female,20000.00,2022-03-20,Dunkerque
22528,Jaime,Blanco,1981-08-07,Female,20000.00,2022-08-08,Bracknell
22529,Ross,Raman,1980-09-29,Male,10000.00,2022-08-09,Lieusaint
22530,Kelli,Jai,1980-09-24,Female,20000.00,2022-09-24,Oxon
22531,Tiffany,Zhou,1982-05-20,Female,20000.00,2022-10-02,Paris
22532,Ryan,Thomas,1982-02-07,Male,30000.00,2022-12-03,Stoke-on-Trent
22533,Jake,Liu,1979-08-03,Male,20000.00,2022-11-27,Hamburg
22534,Suzanne,Liang,1980-08-12,Female,30000.00,2022-12-19,Paris
22535,Rachael,Prasad,1986-02-10,Female,40000.00,2022-11-16,Esher-Molesey
22536,Brianna,Rogers,1980-11-18,Female,40000.00,2022-11-17,Oxford
22537,Xavier,Jenkins,1979-12-20,Male,20000.00,2022-12-14,Paderborn
22538,Bianca,Wang,1978-07-10,Female,10000.00,2023-01-24,Tremblay-en-France
22539,Randall,Sanz,1984-03-07,Male,20000.00,2022-05-26,Woolston
22540,Latasha,Ramos,1979-02-19,Female,20000.00,2022-04-24,Billericay
22541,Stefanie,Martinez,1979-06-25,Female,30000.00,2022-04-29,Paderborn
22542,Teresa,Alvarez,1985-10-04,Female,30000.00,2022-10-24,Paris
22543,Jeremy,Campbell,1979-02-19,Male,40000.00,2022-03-20,Portland
22544,Maria,Evans,1978-04-02,Female,50000.00,2022-02-04,Royal Oak
22545,Brittany,Bryant,1983-06-16,Female,50000.00,2022-08-05,Langford
22546,Nicholas,Jones,1982-10-21,Male,40000.00,2022-08-21,Lebanon
22547,Elijah,Flores,1977-04-01,Male,70000.00,2022-05-07,National City
22548,Angela,Brooks,1977-03-31,Female,70000.00,2023-01-02,San Carlos
22549,Isabel,Russell,1977-01-15,Female,70000.00,2022-03-02,Olympia
22550,Kristopher,Rana,1972-03-06,Male,10000.00,2022-08-17,York
22551,Andy,Rubio,1967-12-24,Male,20000.00,2022-10-29,München
22552,Andrea,Rusko,1968-03-08,Female,20000.00,2022-06-28,Pantin
22553,Melinda,Vazquez,1940-12-05,Female,30000.00,2022-07-06,Oxford
22554,Gilbert,Xu,1974-11-13,Male,10000.00,2022-03-11,York
22555,Ethan,Taylor,1964-03-05,Male,20000.00,2022-09-15,Saint-Denis
22556,Oscar,Griffin,1963-10-07,Male,20000.00,2022-07-13,Tremblay-en-France
22557,Jason,Scott,1962-08-14,Male,10000.00,2022-07-31,Leeds
22558,Ernest,Ye,1968-04-06,Male,10000.00,2022-05-26,Warrington
22559,Stacy,Vazquez,1968-11-08,Female,10000.00,2022-02-13,York
22560,Casey,Jai,1968-07-12,Female,10000.00,2022-04-23,Billericay
22561,Katie,Nara,1962-08-28,Female,10000.00,2022-07-25,Croix
22562,Kelli,Li,1961-10-05,Female,10000.00,2022-03-14,Drancy
22563,Darren,Weber,1961-12-20,Male,10000.00,2022-09-26,Saarbrücken
22564,Autumn,Sun,1967-09-20,Female,20000.00,2022-10-02,Oxon
22565,Brenda,Subram,1961-08-11,Female,20000.00,2022-11-19,Frankfurt am Main
22566,Damien,Pal,1960-07-03,Male,10000.00,2022-11-26,Bracknell
22567,Glenn,Zhu,1942-07-27,Male,20000.00,2022-06-09,Paris
22568,Autumn,Wu,1942-11-19,Female,20000.00,2022-07-17,Berlin
22569,Johnny,Goel,1943-06-01,Male,30000.00,2022-03-19,Maidenhead
22570,Jackson,Yang,1945-01-04,Male,30000.00,2022-11-01,Watford
22571,Armando,Vazquez,1985-08-09,Male,10000.00,2021-05-07,Milsons Point
22572,Karen,Cai,1986-05-03,Female,10000.00,2021-05-25,Wollongong
22573,Lance,Sanz,1985-09-23,Male,10000.00,2021-05-22,Goulburn
22574,Randy,Zheng,1984-09-17,Male,10000.00,2022-06-03,Port Macquarie
22575,Orlando,Blanco,1986-02-16,Male,20000.00,2021-05-01,Melbourne
22576,Tony,Xu,1986-06-23,Male,20000.00,2021-05-01,North Ryde
22577,Bryant,Sai,1985-11-30,Male,20000.00,2021-05-29,Port Macquarie
22578,Juan,Vazquez,1983-04-11,Male,10000.00,2021-05-09,Seaford
22579,Kara,Lal,1981-10-15,Female,10000.00,2021-05-16,Port Macquarie
22580,Alexis,Long,1984-10-04,Female,10000.00,2021-05-02,Gold Coast
22581,Theresa,Vazquez,1985-02-16,Female,20000.00,2021-05-10,Wollongong
22582,Evelyn,Madan,1985-05-16,Female,20000.00,2021-05-06,Townsville
22583,Troy,Sara,1983-02-09,Male,20000.00,2021-05-15,Hervey Bay
22584,Meagan,Lopez,1966-10-03,Female,20000.00,2022-06-26,Les Ulis
22585,Kelvin,He,1967-01-17,Male,30000.00,2022-05-28,Essen
